listing_id,url,make,model,manufactured,type_of_vehicle,power,engine_cap,curb_weight,no_of_owners,mileage,price
1017736,https://www.sgcarmart.com/listing/1017736,mitsubishi,attrage,2016,mid-sized sedan,57,1193,940.0,3,83788,41800
978877,https://www.sgcarmart.com/listing/978877,nissan,fairlady,2009,sports car,245,3696,1505.0,6,85000,92000
1025333,,audi,a3,2018,hatchback,85,999,1275.0,1,10396,91800
1010193,https://www.sgcarmart.com/listing/1010193,subaru,forester,2019,suv,115,1995,1591.0,1,27027,99000
994943,,toyota,wish,2011,mpv,106,1798,1360.0,2,143425,69800
992802,https://www.sgcarmart.com/listing/992802,ssangyong,tivoli,2017,suv,94,1597,1300.0,1,25423,77900
1023685,https://www.sgcarmart.com/listing/1023685,subaru,impreza,2008,hatchback,184,1994,1390.0,6,150000,53800
1024631,https://www.sgcarmart.com/listing/1024631,bmw,x3,2013,suv,135,1997,1705.0,3,62600,68800
951900,https://www.sgcarmart.com/listing/951900,honda,stream,2007,mpv,103,1799,1350.0,5,158922,12998
1010729,https://www.sgcarmart.com/listing/1010729,toyota,previa,2019,mpv,125,2362,1775.0,1,28000,152000
1020955,https://www.sgcarmart.com/listing/1020955,toyota,allion,2008,mid-sized sedan,81,1496,1200.0,5,105000,41300
969033,https://www.sgcarmart.com/listing/969033,maxus,g10,2018,mpv,160,1995,2100.0,1,700,135888
988634,https://www.sgcarmart.com/listing/988634,volkswagen,scirocco,2009,sports car,118,1390,1285.0,4,138000,29000
1016388,,bmw,x3,2019,suv,135,1998,1660.0,1,25000,185800
965603,https://www.sgcarmart.com/listing/965603,maserati,granturismo,2007,sports car,298,4244,1880.0,5,60665,148800
1009741,https://www.sgcarmart.com/listing/1009741,maserati,granturismo,2010,sports car,298,4244,1880.0,5,118600,159000
1027455,https://www.sgcarmart.com/listing/1027455,toyota,harrier,2016,suv,111,1986,1610.0,1,,93500
1006248,https://www.sgcarmart.com/listing/1006248,mercedes-benz,gla200,2014,suv,115,1595,1435.0,2,92554,62800
1027227,https://www.sgcarmart.com/listing/1027227,bmw,218i,2020,luxury sedan,100,1499,1375.0,1,100,163800
1023552,https://www.sgcarmart.com/listing/1023552,nissan,latio,2007,mid-sized sedan,80,1498,1130.0,4,260000,8000
1015547,https://www.sgcarmart.com/listing/1015547,toyota,estima,2016,mpv,125,2362,1760.0,2,65000,109888
1031177,https://www.sgcarmart.com/listing/1031177,bmw,523i,2010,luxury sedan,150,2497,1650.0,4,160000,78888
1031163,https://www.sgcarmart.com/listing/1031163,volkswagen,golf,2020,sports car,169,1984,1408.0,1,14000,162800
1029895,https://www.sgcarmart.com/listing/1029895,maserati,granturismo,2011,sports car,323,4691,1880.0,5,76000,163800
992954,https://www.sgcarmart.com/listing/992954,hyundai,elantra,2017,mid-sized sedan,93,1591,1345.0,1,,49800
1013874,https://www.sgcarmart.com/listing/1013874,porsche,911,2010,sports car,254,3614,1530.0,5,102000,240800
1008074,https://www.sgcarmart.com/listing/1008074,lexus,ct,2011,hatchback,73,1798,1410.0,3,112218,77777
1012971,https://www.sgcarmart.com/listing/1012971,subaru,impreza,2008,hatchback,79,1498,1235.0,6,110000,16800
1031266,,porsche,cayenne,2012,suv,245,2995,2315.0,5,,102888
975701,https://www.sgcarmart.com/listing/975701,toyota,sienta,2016,mpv,80,1496,1320.0,2,,65800
1021652,https://www.sgcarmart.com/listing/1021652,honda,vezel,2017,suv,112,1496,1280.0,1,21000,73800
996234,https://www.sgcarmart.com/listing/996234,kia,carens,2018,mpv,104,1685,1525.0,1,54000,81988
1002394,https://www.sgcarmart.com/listing/1002394,honda,e,2016,mpv,129,2356,1855.0,2,60383,82800
1029923,https://www.sgcarmart.com/listing/1029923,,golf,2011,hatchback,90,1390,1241.0,4,118000,65800
1013702,,toyota,corolla,2015,mid-sized sedan,90,1598,1205.0,1,25200,55800
1012608,https://www.sgcarmart.com/listing/1012608,bmw,218d,2017,hatchback,110,1995,1485.0,1,60000,82800
1019404,https://www.sgcarmart.com/listing/1019404,kia,seltos,2020,suv,103,1353,1323.0,1,9000,99777
1028152,https://www.sgcarmart.com/listing/1028152,nissan,sylphy,2014,mid-sized sedan,85,1598,1205.0,1,110000,38800
1022531,,honda,freed,2019,mpv,101,1496,1430.0,1,19000,99800
1027177,https://www.sgcarmart.com/listing/1027177,honda,jazz,2008,hatchback,88,1497,1115.0,5,131500,48800
1008417,https://www.sgcarmart.com/listing/1008417,honda,civic,2016,mid-sized sedan,127,1498,1324.0,1,35290,81900
1023366,https://www.sgcarmart.com/listing/1023366,,fit,2019,hatchback,73,1317,1030.0,1,12000,70800
993843,https://www.sgcarmart.com/listing/993843,suzuki,swift,2010,hatchback,92,1586,1100.0,5,177000,35800
1024874,https://www.sgcarmart.com/listing/1024874,honda,jazz,2015,hatchback,96,1498,1046.0,1,,41800
1025019,https://www.sgcarmart.com/listing/1025019,bmw,520i,2017,luxury sedan,135,1998,1605.0,2,,159800
1025792,https://www.sgcarmart.com/listing/1025792,mazda,3,2018,mid-sized sedan,88,1496,1310.0,1,,69800
1023598,https://www.sgcarmart.com/listing/1023598,renault,megane,2019,sports car,205,1798,1430.0,1,42000,148000
999605,https://www.sgcarmart.com/listing/999605,toyota,prius,2017,hatchback,90,1798,1375.0,1,57000,85800
1025724,https://www.sgcarmart.com/listing/1025724,volkswagen,golf,2018,hatchback,81,999,1257.0,1,31800,71880
1004099,https://www.sgcarmart.com/listing/1004099,honda,accord,2009,luxury sedan,148,2354,1555.0,5,156000,54500
1028153,https://www.sgcarmart.com/listing/1028153,honda,civic,2017,mid-sized sedan,92,1597,1249.0,2,136000,70000
1028289,https://www.sgcarmart.com/listing/1028289,bmw,320i,2014,luxury sedan,125,1598,1410.0,1,55800,69800
1030724,https://www.sgcarmart.com/listing/1030724,mazda,3,2016,mid-sized sedan,88,1496,1321.0,1,69875,47800
989399,https://www.sgcarmart.com/listing/989399,bmw,216d,2016,mpv,85,1496,1480.0,1,81000,72500
1021146,https://www.sgcarmart.com/listing/1021146,toyota,wish,2017,mpv,105,1798,1360.0,1,47000,69800
1025670,https://www.sgcarmart.com/listing/1025670,bmw,z4,2006,sports car,130,2496,1400.0,6,118000,59888
1008073,https://www.sgcarmart.com/listing/1008073,kia,cerato,2017,mid-sized sedan,95,1591,1295.0,1,53101,63888
998512,https://www.sgcarmart.com/listing/998512,bmw,740li,2015,luxury sedan,240,2998,1770.0,1,74000,173777
1013132,https://www.sgcarmart.com/listing/1013132,mercedes-benz,e200,2014,luxury sedan,135,1991,1655.0,2,123000,77000
992894,https://www.sgcarmart.com/listing/992894,toyota,harrier,2016,suv,111,1986,1610.0,2,59221,93800
1025360,https://www.sgcarmart.com/listing/1025360,bmw,528i,2013,luxury sedan,180,1997,1615.0,2,135500,78800
1020930,https://www.sgcarmart.com/listing/1020930,bmw,116d,2017,hatchback,85,1496,1350.0,1,83000,73800
994833,https://www.sgcarmart.com/listing/994833,mercedes-benz,amg,2018,sports car,450,3982,2045.0,1,10988,498800
1025969,https://www.sgcarmart.com/listing/1025969,honda,fit,2019,hatchback,73,1317,1030.0,1,18123,69777
1027105,https://www.sgcarmart.com/listing/1027105,rolls-royce,ghost,2012,luxury sedan,420,6592,2420.0,1,42406,490000
1028475,https://www.sgcarmart.com/listing/1028475,mazda,3,2016,mid-sized sedan,88,1496,1321.0,1,82566,49850
1024285,https://www.sgcarmart.com/listing/1024285,volkswagen,polo,2017,hatchback,66,1197,1139.0,1,50000,55800
985760,https://www.sgcarmart.com/listing/985760,mercedes-benz,e250,2015,luxury sedan,155,1991,1680.0,2,165000,
1000790,https://www.sgcarmart.com/listing/1000790,mercedes-benz,c180,2013,luxury sedan,115,1595,1485.0,2,130000,43000
1003780,https://www.sgcarmart.com/listing/1003780,honda,jazz,2008,hatchback,60,1339,1040.0,3,152000,15800
1023933,https://www.sgcarmart.com/listing/1023933,hyundai,elantra,2017,mid-sized sedan,93,1591,1345.0,2,73000,56800
1007931,https://www.sgcarmart.com/listing/1007931,,harrier,2015,suv,111,1986,1610.0,2,,68999
986435,https://www.sgcarmart.com/listing/986435,mercedes-benz,e250,2011,luxury sedan,150,1796,1650.0,4,115000,85300
1018319,https://www.sgcarmart.com/listing/1018319,hyundai,elantra,2018,mid-sized sedan,93,1591,1345.0,1,40000,67800
1018290,https://www.sgcarmart.com/listing/1018290,,vezel,2019,suv,96,1496,1190.0,1,18000,80800
975233,,toyota,sienta,2019,mpv,73,1496,1380.0,1,5000,91888
1014256,https://www.sgcarmart.com/listing/1014256,hyundai,elantra,2012,mid-sized sedan,95,1591,1267.0,3,125712,16300
1017313,https://www.sgcarmart.com/listing/1017313,mercedes-benz,cla180,2016,stationwagon,90,1595,1430.0,1,29000,110000
1024924,https://www.sgcarmart.com/listing/1024924,toyota,vios,2009,mid-sized sedan,80,1497,1110.0,6,150200,18800
1014372,https://www.sgcarmart.com/listing/1014372,maserati,ghibli,2019,luxury sedan,257,2979,1850.0,1,6339,323888
1009489,https://www.sgcarmart.com/listing/1009489,skoda,kodiaq,2020,suv,110,1395,1572.0,1,2500,
1025720,,hyundai,tucson,2016,suv,114,1999,1540.0,1,,62800
994256,https://www.sgcarmart.com/listing/994256,toyota,corolla,2016,mid-sized sedan,90,1598,1205.0,1,80500,58499
991947,,toyota,corolla,2020,mid-sized sedan,96,1598,1315.0,1,4500,83800
1015050,https://www.sgcarmart.com/listing/1015050,hyundai,elantra,2017,mid-sized sedan,93,1591,1345.0,1,50000,50800
977490,https://www.sgcarmart.com/listing/977490,mercedes-benz,a200,2013,hatchback,115,1595,1395.0,2,90000,54500
980323,https://www.sgcarmart.com/listing/980323,mercedes-benz,viano,2011,mpv,120,2143,2055.0,3,160000,93800
979132,https://www.sgcarmart.com/listing/979132,mercedes-benz,a180,2014,hatchback,90,1595,1395.0,2,65800,58800
949898,https://www.sgcarmart.com/listing/949898,hyundai,sonata,2017,luxury sedan,112,1999,1460.0,1,26000,69800
1016263,https://www.sgcarmart.com/listing/1016263,toyota,harrier,2016,suv,111,1986,1610.0,2,42500,106800
1030707,https://www.sgcarmart.com/listing/1030707,audi,a1,2015,hatchback,70,999,1165.0,1,53000,51800
976921,https://www.sgcarmart.com/listing/976921,porsche,911,2007,sports car,261,3824,1460.0,2,,199000
1007467,https://www.sgcarmart.com/listing/1007467,bmw,x3,2019,suv,135,1998,1685.0,2,8000,196000
988076,https://www.sgcarmart.com/listing/988076,toyota,prius,2018,hatchback,90,1797,1360.0,1,22000,95988
971993,https://www.sgcarmart.com/listing/971993,hyundai,elantra,2011,mid-sized sedan,95,1591,1267.0,2,105000,35800
969646,https://www.sgcarmart.com/listing/969646,,amg,2019,sports car,310,1991,1660.0,1,45,320988
1004485,https://www.sgcarmart.com/listing/1004485,volvo,v40,2014,hatchback,84,1560,1427.0,3,104632,42800
1028194,https://www.sgcarmart.com/listing/1028194,hyundai,avante,2019,mid-sized sedan,93,1591,1345.0,1,26563,77800
1026274,https://www.sgcarmart.com/listing/1026274,toyota,fortuner,2008,suv,118,2694,1705.0,2,172012,61800
1026332,https://www.sgcarmart.com/listing/1026332,hyundai,avante,2009,mid-sized sedan,89,1591,1264.0,3,64955,51800
1010282,https://www.sgcarmart.com/listing/1010282,bmw,x3,2017,suv,135,1997,1680.0,1,68000,121800
1017696,https://www.sgcarmart.com/listing/1017696,hyundai,avante,2019,mid-sized sedan,93,1591,1345.0,1,28901,73000
1020145,https://www.sgcarmart.com/listing/1020145,honda,fit,2019,hatchback,73,1317,1030.0,1,15000,71000
986421,https://www.sgcarmart.com/listing/986421,mercedes-benz,maybach,2016,luxury sedan,390,5980,2335.0,2,60500,478000
1007376,,mercedes-benz,a200,2018,hatchback,120,1332,1375.0,2,28000,136000
1001338,https://www.sgcarmart.com/listing/1001338,mercedes-benz,gla200,2020,suv,120,1332,1485.0,1,652,178988
994604,https://www.sgcarmart.com/listing/994604,toyota,c-hr,2018,suv,90,1797,1440.0,1,50157,77800
1027596,https://www.sgcarmart.com/listing/1027596,bmw,x3,2018,suv,135,1998,1660.0,1,33210,163800
1011292,https://www.sgcarmart.com/listing/1011292,lexus,rx,2019,suv,175,1998,1890.0,1,48000,196800
1019869,https://www.sgcarmart.com/listing/1019869,mazda,2,2018,suv,121,1998,1572.0,1,38134,95800
1000471,https://www.sgcarmart.com/listing/1000471,honda,freed,2018,mpv,101,1496,1430.0,1,48000,89800
1030155,https://www.sgcarmart.com/listing/1030155,seat,ibiza,2017,hatchback,85,999,1164.0,1,20736,65888
1025530,https://www.sgcarmart.com/listing/1025530,hyundai,elantra,2011,mid-sized sedan,95,1591,1267.0,1,106000,38800
1028396,https://www.sgcarmart.com/listing/1028396,honda,airwave,2008,stationwagon,81,1496,1160.0,4,13500,12000
1029235,https://www.sgcarmart.com/listing/1029235,,golf,2011,hatchback,90,1390,1241.0,3,132000,19800
1029280,https://www.sgcarmart.com/listing/1029280,bmw,x1,2019,suv,103,1499,1430.0,2,19218,128800
1025794,,honda,hr-v,2017,suv,96,1496,1185.0,1,58354,65999
1026936,https://www.sgcarmart.com/listing/1026936,toyota,corolla,2011,mid-sized sedan,90,1598,1195.0,2,119195,40800
994135,https://www.sgcarmart.com/listing/994135,volkswagen,cc,2010,luxury sedan,147,1984,1454.0,4,200000,66000
1007658,https://www.sgcarmart.com/listing/1007658,mclaren,720s,2018,sports car,530,3994,1419.0,2,1200,998000
1027428,https://www.sgcarmart.com/listing/1027428,porsche,macan,2017,suv,185,1984,1845.0,1,42000,222800
1021366,https://www.sgcarmart.com/listing/1021366,bmw,216i,2020,mpv,80,1499,1490.0,1,12500,136800
982183,https://www.sgcarmart.com/listing/982183,kia,sorento,2018,suv,147,2199,1980.0,1,,108000
999081,,toyota,alphard,2017,mpv,206,3456,2090.0,1,47000,189800
1019119,https://www.sgcarmart.com/listing/1019119,,shuttle,2018,stationwagon,101,1496,1190.0,1,11000,88800
1029397,https://www.sgcarmart.com/listing/1029397,bmw,420i,2019,sports car,135,1998,1495.0,2,12000,160888
1004977,https://www.sgcarmart.com/listing/1004977,suzuki,swift,2009,hatchback,92,1586,1090.0,6,161000,54800
1015046,,suzuki,vitara,2017,suv,88,1586,1160.0,1,27000,55800
1025849,,audi,tt,2008,sports car,147,1984,1280.0,2,120000,83800
1029660,https://www.sgcarmart.com/listing/1029660,bmw,216i,2019,mpv,80,1499,1490.0,2,37000,
1029879,https://www.sgcarmart.com/listing/1029879,bmw,530e,2017,luxury sedan,185,1998,1770.0,2,,158800
1005410,,,cooper,2010,hatchback,88,1598,1105.0,6,111000,52888
1023337,,mercedes-benz,coupe,2013,sports car,135,1991,1615.0,3,,78800
1006894,https://www.sgcarmart.com/listing/1006894,bmw,630i,2008,sports car,200,2996,1750.0,6,118500,92800
1022946,https://www.sgcarmart.com/listing/1022946,,cooper,2014,hatchback,100,1499,1175.0,1,8200,65000
1018834,https://www.sgcarmart.com/listing/1018834,lotus,europa,2006,sports car,147,1998,995.0,2,62000,128800
982707,https://www.sgcarmart.com/listing/982707,,cooper,2011,sports car,135,1598,1405.0,4,135500,73800
1027695,,audi,q7,2010,suv,200,2995,2250.0,2,108000,114444
1014613,https://www.sgcarmart.com/listing/1014613,mercedes-benz,s320l,2017,luxury sedan,200,2996,1940.0,1,40668,266999
1021657,,mercedes-benz,a180,2016,hatchback,90,1595,1395.0,2,109000,73515
974294,https://www.sgcarmart.com/listing/974294,bmw,640i,2013,luxury sedan,235,2979,1825.0,1,60875,
1019121,https://www.sgcarmart.com/listing/1019121,toyota,corolla,2017,mid-sized sedan,96,1598,1230.0,1,87888,65300
1030299,https://www.sgcarmart.com/listing/1030299,,jazz,2019,hatchback,73,1318,1052.0,1,27000,73800
1029210,,jaguar,e-pace,2021,suv,118,1498,1708.0,1,3800,170999
1020598,https://www.sgcarmart.com/listing/1020598,audi,a1,2011,hatchback,136,1390,1190.0,2,135714,50800
1017352,https://www.sgcarmart.com/listing/1017352,toyota,previa,2012,mpv,125,2362,1845.0,3,100000,28300
944896,https://www.sgcarmart.com/listing/944896,bmw,335i,2007,sports car,225,2979,1825.0,5,64000,85000
1017801,https://www.sgcarmart.com/listing/1017801,subaru,impreza,2008,sports car,221,2457,1505.0,6,14000,79800
1021650,https://www.sgcarmart.com/listing/1021650,bmw,420i,2014,sports car,135,1997,1675.0,2,118000,101000
1022224,https://www.sgcarmart.com/listing/1022224,mercedes-benz,c160,2020,luxury sedan,95,1497,1505.0,1,15000,156800
1027125,https://www.sgcarmart.com/listing/1027125,toyota,corolla,2008,mid-sized sedan,80,1598,1195.0,3,133000,17800
1002114,https://www.sgcarmart.com/listing/1002114,mazda,2,2007,sports car,122,1998,1140.0,5,139899,63500
1019544,,honda,jazz,2019,hatchback,73,1318,1052.0,1,14355,72300
1027117,https://www.sgcarmart.com/listing/1027117,mercedes-benz,amg,2016,suv,115,1595,1435.0,1,73000,103800
1020098,https://www.sgcarmart.com/listing/1020098,kia,carens,2016,mpv,104,1685,1525.0,1,82000,67800
1024524,https://www.sgcarmart.com/listing/1024524,hyundai,elantra,2011,mid-sized sedan,95,1591,1267.0,4,245000,9800
1024111,https://www.sgcarmart.com/listing/1024111,bentley,continental,2008,luxury sedan,412,5998,2440.0,5,50000,268000
986899,https://www.sgcarmart.com/listing/986899,mercedes-benz,c180,2012,luxury sedan,115,1597,1500.0,2,105000,88800
1003928,https://www.sgcarmart.com/listing/1003928,honda,vezel,2017,suv,96,1496,1190.0,1,47000,75800
1018301,https://www.sgcarmart.com/listing/1018301,bmw,120i,2011,sports car,115,1995,1320.0,2,136000,91800
1019427,https://www.sgcarmart.com/listing/1019427,mercedes-benz,gla180,2019,suv,90,1595,1435.0,1,48000,119500
1010303,https://www.sgcarmart.com/listing/1010303,,cerato,2009,sports car,92,1591,1232.0,5,140000,29300
985788,https://www.sgcarmart.com/listing/985788,honda,hr-v,2018,suv,96,1496,1185.0,1,41232,73800
1012012,https://www.sgcarmart.com/listing/1012012,mitsubishi,lancer,2009,mid-sized sedan,80,1499,1313.0,3,143000,20800
1002282,https://www.sgcarmart.com/listing/1002282,honda,stream,2008,mpv,103,1799,1350.0,2,120000,52800
1021334,https://www.sgcarmart.com/listing/1021334,bmw,540i,2017,luxury sedan,250,2998,1595.0,2,59000,202000
999795,https://www.sgcarmart.com/listing/999795,audi,r8,2010,sports car,386,5204,1625.0,6,85000,248000
1030878,https://www.sgcarmart.com/listing/1030878,,corolla,2011,mid-sized sedan,90,1598,1195.0,2,139325,38800
1028120,https://www.sgcarmart.com/listing/1028120,toyota,alphard,2016,mpv,134,2494,2075.0,1,48000,130800
1007625,https://www.sgcarmart.com/listing/1007625,ferrari,458,2012,sports car,425,4497,1485.0,6,42000,500000
997612,https://www.sgcarmart.com/listing/997612,,vezel,2016,suv,112,1496,1280.0,1,79155,64800
1018873,https://www.sgcarmart.com/listing/1018873,honda,fit,2017,hatchback,101,1496,1140.0,2,32000,64800
1019368,https://www.sgcarmart.com/listing/1019368,kia,cerato,2015,mid-sized sedan,95,1591,1295.0,1,33000,49800
979140,https://www.sgcarmart.com/listing/979140,mercedes-benz,a180,2016,hatchback,90,1595,1395.0,2,,
1015828,https://www.sgcarmart.com/listing/1015828,mercedes-benz,e200,2016,luxury sedan,135,1991,1605.0,1,100000,129800
1019506,https://www.sgcarmart.com/listing/1019506,honda,fit,2019,hatchback,73,1317,1030.0,1,3000,78800
1006725,https://www.sgcarmart.com/listing/1006725,bmw,x3,2020,suv,135,1998,1685.0,1,2000,202800
1016525,https://www.sgcarmart.com/listing/1016525,volvo,v90,2017,stationwagon,235,1969,1853.0,2,51900,142800
1023498,https://www.sgcarmart.com/listing/1023498,toyota,harrier,2016,suv,111,1986,1610.0,2,59888,87800
1029924,https://www.sgcarmart.com/listing/1029924,nissan,juke,2011,suv,86,1598,1210.0,2,94000,68800
914661,https://www.sgcarmart.com/listing/914661,toyota,noah,2020,mpv,100,1797,1610.0,1,60,144988
992150,https://www.sgcarmart.com/listing/992150,honda,jazz,2015,hatchback,96,1498,1046.0,1,14500,52900
1020628,https://www.sgcarmart.com/listing/1020628,mercedes-benz,e250,2014,luxury sedan,155,1991,1680.0,2,65000,82000
1026879,https://www.sgcarmart.com/listing/1026879,mercedes-benz,cls350,2011,luxury sedan,225,3498,1735.0,2,90000,124800
1030334,https://www.sgcarmart.com/listing/1030334,hyundai,getz,2010,hatchback,69,1399,1055.0,5,151000,19800
992382,https://www.sgcarmart.com/listing/992382,mazda,3,2012,mid-sized sedan,77,1598,1275.0,3,91000,68500
992736,https://www.sgcarmart.com/listing/992736,bmw,730li,2011,luxury sedan,190,2996,1855.0,2,50000,131000
1015468,https://www.sgcarmart.com/listing/1015468,hyundai,i30,2019,hatchback,95,1353,1240.0,1,23505,87800
1022493,https://www.sgcarmart.com/listing/1022493,,c-hr,2018,suv,90,1797,1440.0,1,19000,86800
1028159,https://www.sgcarmart.com/listing/1028159,bmw,116d,2018,hatchback,85,1496,1350.0,1,51000,89800
1004937,,hyundai,avante,2019,mid-sized sedan,93,1591,1345.0,1,29459,74800
1005218,https://www.sgcarmart.com/listing/1005218,toyota,vios,2011,mid-sized sedan,80,1497,1095.0,4,158000,38800
1013671,https://www.sgcarmart.com/listing/1013671,mini,cooper,2016,sports car,141,1998,1240.0,2,56000,93900
1006086,https://www.sgcarmart.com/listing/1006086,kia,stinger,2018,luxury sedan,272,3342,1780.0,1,27000,165800
982150,https://www.sgcarmart.com/listing/982150,lexus,is,2020,luxury sedan,180,1998,1620.0,1,12000,163888
1019802,https://www.sgcarmart.com/listing/1019802,mercedes-benz,c200,2010,luxury sedan,135,1796,1505.0,2,135000,77800
1028043,https://www.sgcarmart.com/listing/1028043,bmw,316i,2014,luxury sedan,100,1598,1405.0,3,,51300
1028830,,mini,cooper,2011,sports car,135,1598,1155.0,3,85000,83800
1016897,,toyota,sienta,2021,mpv,79,1496,1325.0,1,17,99800
1029533,https://www.sgcarmart.com/listing/1029533,toyota,sienta,2015,mpv,80,1496,1320.0,1,51400,48988
1009368,https://www.sgcarmart.com/listing/1009368,,civic,2019,sports car,235,1995,1390.0,1,18000,189999
1020499,https://www.sgcarmart.com/listing/1020499,toyota,harrier,2016,suv,111,1986,1610.0,2,52600,94800
1008936,https://www.sgcarmart.com/listing/1008936,porsche,panamera,2010,sports car,300,3605,1760.0,4,116386,142800
1030474,https://www.sgcarmart.com/listing/1030474,mercedes-benz,s300l,2010,luxury sedan,170,2997,1850.0,2,148000,93800
1023000,https://www.sgcarmart.com/listing/1023000,toyota,harrier,2018,suv,170,1998,1695.0,1,41000,113800
1025016,https://www.sgcarmart.com/listing/1025016,,avante,2019,mid-sized sedan,93,1591,1345.0,1,24713,73800
994787,https://www.sgcarmart.com/listing/994787,audi,a6,2015,luxury sedan,185,1984,1670.0,1,111000,90000
1015084,https://www.sgcarmart.com/listing/1015084,,corolla,2008,mid-sized sedan,81,1496,1130.0,6,145000,20500
1015159,,mercedes-benz,c180,2011,luxury sedan,115,1597,1500.0,1,124000,72800
1009303,https://www.sgcarmart.com/listing/1009303,toyota,corolla,2016,mid-sized sedan,90,1598,1215.0,2,80270,63800
969485,https://www.sgcarmart.com/listing/969485,volkswagen,jetta,2013,mid-sized sedan,90,1390,1417.0,2,120000,35800
974031,https://www.sgcarmart.com/listing/974031,land rover,range,2014,suv,250,2995,2214.0,1,91000,189800
1029640,,toyota,wish,2008,mpv,97,1794,1310.0,2,126000,17800
1024644,https://www.sgcarmart.com/listing/1024644,bmw,320i,2016,luxury sedan,135,1998,1450.0,1,72000,88988
982602,https://www.sgcarmart.com/listing/982602,ferrari,488,2018,sports car,493,3902,1515.0,1,4800,850000
1007909,https://www.sgcarmart.com/listing/1007909,,elantra,2016,mid-sized sedan,93,1591,1345.0,2,48000,51588
1020875,https://www.sgcarmart.com/listing/1020875,mercedes-benz,a180,2015,hatchback,90,1595,1395.0,2,99464,95700
1025528,,honda,vezel,2015,suv,96,1496,1190.0,1,63000,51800
1022873,https://www.sgcarmart.com/listing/1022873,bmw,m6,2012,sports car,412,4395,1850.0,4,43000,240800
1008458,https://www.sgcarmart.com/listing/1008458,toyota,wish,2006,mpv,97,1794,1300.0,3,330000,38800
1023950,https://www.sgcarmart.com/listing/1023950,renault,kadjar,2017,suv,96,1197,1373.0,1,59112,66800
992238,https://www.sgcarmart.com/listing/992238,mazda,3,2017,mid-sized sedan,88,1496,1310.0,1,67862,60000
1012508,,audi,q5,2014,suv,165,1984,1830.0,1,126000,81800
991216,https://www.sgcarmart.com/listing/991216,audi,q3,2013,suv,125,1984,1630.0,2,66800,62800
1008344,https://www.sgcarmart.com/listing/1008344,toyota,voxy,2018,mpv,100,1797,1620.0,1,55000,113800
888853,https://www.sgcarmart.com/listing/888853,bmw,520i,2013,luxury sedan,135,1997,1615.0,1,120000,80800
988445,https://www.sgcarmart.com/listing/988445,,c-hr,2017,suv,90,1797,1440.0,1,46000,71888
1029594,https://www.sgcarmart.com/listing/1029594,jaguar,xf,2014,luxury sedan,177,1999,1873.0,2,40800,129800
997076,https://www.sgcarmart.com/listing/997076,bmw,135i,2011,sports car,225,2979,1470.0,5,110000,88888
1015981,https://www.sgcarmart.com/listing/1015981,kia,cerato,2019,mid-sized sedan,93,1591,1287.0,1,13137,72888
1009167,https://www.sgcarmart.com/listing/1009167,lexus,is,2018,luxury sedan,180,1998,1620.0,1,56000,129800
863793,https://www.sgcarmart.com/listing/863793,toyota,sienta,2018,mpv,79,1496,1325.0,2,45337,65998
1025225,https://www.sgcarmart.com/listing/1025225,toyota,corolla,2008,mid-sized sedan,80,1598,1195.0,3,108000,47800
1013849,https://www.sgcarmart.com/listing/1013849,,corolla,2006,mid-sized sedan,81,1598,1115.0,1,99300,34800
981786,https://www.sgcarmart.com/listing/981786,mitsubishi,lancer,2016,mid-sized sedan,86,1590,1284.0,1,67255,52800
1028650,https://www.sgcarmart.com/listing/1028650,mercedes-benz,amg,2014,luxury sedan,135,1991,1465.0,3,108000,90000
1005777,https://www.sgcarmart.com/listing/1005777,bmw,x3,2017,suv,135,1997,1680.0,1,58118,136800
1027476,https://www.sgcarmart.com/listing/1027476,bmw,316i,2014,luxury sedan,100,1598,1405.0,2,95000,56777
1027498,https://www.sgcarmart.com/listing/1027498,maserati,granturismo,2011,sports car,298,4244,1880.0,3,67000,179800
1017922,https://www.sgcarmart.com/listing/1017922,mitsubishi,attrage,2019,mid-sized sedan,59,1193,940.0,1,27125,60888
997805,https://www.sgcarmart.com/listing/997805,honda,vezel,2017,suv,112,1496,1280.0,1,65000,66800
1031304,https://www.sgcarmart.com/listing/1031304,kia,cerato,2019,mid-sized sedan,93,1591,1287.0,1,,81800
1022339,https://www.sgcarmart.com/listing/1022339,mercedes-benz,b180,2013,hatchback,90,1595,1425.0,2,86000,43500
1029026,https://www.sgcarmart.com/listing/1029026,,jazz,2018,hatchback,73,1318,1052.0,1,28896,53999
1009320,https://www.sgcarmart.com/listing/1009320,porsche,911,2012,sports car,294,3800,1490.0,1,172000,301800
1031305,https://www.sgcarmart.com/listing/1031305,toyota,estima,2008,mpv,125,2362,1730.0,2,115000,64800
1015102,https://www.sgcarmart.com/listing/1015102,,jazz,2019,hatchback,96,1498,1088.0,1,16700,70000
1019405,https://www.sgcarmart.com/listing/1019405,mazda,2,2014,mpv,111,1998,1664.0,2,110000,43800
1007108,https://www.sgcarmart.com/listing/1007108,volvo,v60,2011,stationwagon,132,1596,1582.0,3,89000,79800
1013505,https://www.sgcarmart.com/listing/1013505,toyota,harrier,2017,mid-sized sedan,170,1998,1690.0,1,,118800
1026346,https://www.sgcarmart.com/listing/1026346,toyota,prius,2019,mpv,100,1798,1500.0,1,35229,99380
